Date,Year,Months,Item,Domain,Area,Element,Value
2015-11-11,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1184.72
2015-11-12,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1184.03
2015-11-13,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1183.33
2015-11-14,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1182.64
2015-11-15,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1181.94
2015-11-16,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1181.25
2015-11-17,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1180.56
2015-11-18,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1179.86
2015-11-19,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1179.17
2015-11-20,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1178.47
2015-11-21,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1177.78
2015-11-22,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1177.08
2015-11-23,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1176.39
2015-11-24,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1175.69
2015-11-25,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1175.00
2015-11-26,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1174.31
2015-11-27,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1173.61
2015-11-28,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1172.92
2015-11-29,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1172.22
2015-11-30,2015.0,November,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1171.53
2015-12-01,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1170.83
2015-12-02,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1170.16
2015-12-03,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1169.49
2015-12-04,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1168.82
2015-12-05,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1168.15
2015-12-06,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1167.47
2015-12-07,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1166.80
2015-12-08,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1166.13
2015-12-09,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1165.46
2015-12-10,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1164.78
2015-12-11,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1164.11
2015-12-12,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1163.44
2015-12-13,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1162.77
2015-12-14,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1162.10
2015-12-15,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1161.42
2015-12-16,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1160.75
2015-12-17,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1160.08
2015-12-18,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1159.41
2015-12-19,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1158.74
2015-12-20,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1158.06
2015-12-21,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1157.39
2015-12-22,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1156.72
2015-12-23,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1156.05
2015-12-24,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1155.38
2015-12-25,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1154.70
2015-12-26,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1154.03
2015-12-27,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1153.36
2015-12-28,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1152.69
2015-12-29,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1152.02
2015-12-30,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1151.34
2015-12-31,2015.0,December,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1150.67
2016-01-01,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1150.00
2016-01-02,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1151.61
2016-01-03,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1153.23
2016-01-04,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1154.84
2016-01-05,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1156.45
2016-01-06,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1158.06
2016-01-07,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1159.68
2016-01-08,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1161.29
2016-01-09,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1162.90
2016-01-10,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1164.52
2016-01-11,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1166.13
2016-01-12,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1167.74
2016-01-13,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1169.35
2016-01-14,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1170.97
2016-01-15,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1172.58
2016-01-16,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1174.19
2016-01-17,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1175.81
2016-01-18,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1177.42
2016-01-19,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1179.03
2016-01-20,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1180.65
2016-01-21,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1182.26
2016-01-22,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1183.87
2016-01-23,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1185.48
2016-01-24,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1187.10
2016-01-25,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1188.71
2016-01-26,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1190.32
2016-01-27,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1191.94
2016-01-28,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1193.55
2016-01-29,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1195.16
2016-01-30,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1196.77
2016-01-31,2016.0,January,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1198.39
2016-02-01,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-02,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-03,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-04,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-05,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-06,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-07,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-08,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-09,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-10,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-11,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-12,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-13,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-14,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-15,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-16,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-17,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-18,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-19,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-20,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-21,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-22,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-23,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-24,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-25,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-26,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-27,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-28,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-02-29,2016.0,February,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-03-01,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2016-03-02,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1203.23
2016-03-03,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1206.45
2016-03-04,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1209.68
2016-03-05,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1212.90
2016-03-06,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1216.13
2016-03-07,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1219.35
2016-03-08,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1222.58
2016-03-09,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1225.81
2016-03-10,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1229.03
2016-03-11,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1232.26
2016-03-12,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1235.48
2016-03-13,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1238.71
2016-03-14,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1241.94
2016-03-15,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1245.16
2016-03-16,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1248.39
2016-03-17,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1251.61
2016-03-18,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1254.84
2016-03-19,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1258.06
2016-03-20,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1261.29
2016-03-21,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1264.52
2016-03-22,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1267.74
2016-03-23,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1270.97
2016-03-24,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1274.19
2016-03-25,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1277.42
2016-03-26,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1280.65
2016-03-27,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1283.87
2016-03-28,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1287.10
2016-03-29,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1290.32
2016-03-30,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1293.55
2016-03-31,2016.0,March,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1296.77
2016-04-01,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1300.00
2016-04-02,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1301.67
2016-04-03,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1303.33
2016-04-04,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1305.00
2016-04-05,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1306.67
2016-04-06,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1308.33
2016-04-07,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1310.00
2016-04-08,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1311.67
2016-04-09,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1313.33
2016-04-10,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1315.00
2016-04-11,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1316.67
2016-04-12,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1318.33
2016-04-13,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1320.00
2016-04-14,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1321.67
2016-04-15,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1323.33
2016-04-16,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1325.00
2016-04-17,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1326.67
2016-04-18,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1328.33
2016-04-19,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1330.00
2016-04-20,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1331.67
2016-04-21,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1333.33
2016-04-22,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1335.00
2016-04-23,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1336.67
2016-04-24,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1338.33
2016-04-25,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1340.00
2016-04-26,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1341.67
2016-04-27,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1343.33
2016-04-28,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1345.00
2016-04-29,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1346.67
2016-04-30,2016.0,April,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1348.33
2016-05-01,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1350.00
2016-05-02,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1348.39
2016-05-03,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1346.77
2016-05-04,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1345.16
2016-05-05,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1343.55
2016-05-06,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1341.94
2016-05-07,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1340.32
2016-05-08,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1338.71
2016-05-09,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1337.10
2016-05-10,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1335.48
2016-05-11,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1333.87
2016-05-12,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1332.26
2016-05-13,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1330.65
2016-05-14,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1329.03
2016-05-15,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1327.42
2016-05-16,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1325.81
2016-05-17,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1324.19
2016-05-18,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1322.58
2016-05-19,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1320.97
2016-05-20,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1319.35
2016-05-21,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1317.74
2016-05-22,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1316.13
2016-05-23,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1314.52
2016-05-24,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1312.90
2016-05-25,2016.0,May,Pineapples,Producer Prices,Malaysia,Producer Price (LCU/tonne),1311.29
